SalesId,Date,RouteId,AirlineId,BookingsBusinessClass,UnitPriceBusinessClass(dollars),BookingsPremiumEconomyClass,UnitPricePremiumEconomyClass(dollars),BookingsEconomyClass,UnitPriceEconomyClass(dollars),Total
sales438,17-03-2021,r013,WN,1,108.08,3,101.08,37,99.08,4077.28
sales438,17-03-2021,r021,UA,28,590.16,4,583.16,20,581.16,30480.32
sales439,18-03-2021,r014,UA,3,302.32,24,295.32,18,293.32,13274.4
sales439,18-03-2021,r012,AA,8,780.24,42,773.24,46,771.24,74195.04
sales439,18-03-2021,r020,AA,3,642.96,26,635.96,30,633.96,37482.64
sales439,18-03-2021,r023,WN,1,590.16,26,583.16,11,581.16,22145.08
sales440,19-03-2021,r010,AA,2,613.52,28,606.52,32,604.52,37554.24
sales440,19-03-2021,r001,UA,25,631.28,16,624.28,44,622.28,53150.8
sales440,19-03-2021,r019,UA,3,1007.6,22,1000.6,9,998.6,34023.4
sales440,19-03-2021,r007,UA,7,58.8,20,51.8,128,49.8,7822
sales441,20-03-2021,r017,WN,1,1678.48,31,1671.48,24,1669.48,93561.88
sales441,20-03-2021,r018,WN,1,469.52,42,462.52,17,460.52,27724.2
sales441,20-03-2021,r011,G4,1,176.4,24,169.4,26,167.4,8594.4
sales441,20-03-2021,r018,AA,8,469.52,9,462.52,23,460.52,18510.8
sales442,21-03-2021,r007,WN,1,58.8,9,51.8,43,49.8,2666.4
sales442,21-03-2021,r021,UA,2,590.16,26,583.16,26,581.16,31452.64
sales442,21-03-2021,r001,UA,9,631.28,11,624.28,17,622.28,23127.36
sales442,21-03-2021,r018,UA,2,469.52,28,462.52,22,460.52,24021.04
sales443,22-03-2021,r010,G4,1,613.52,39,606.52,9,604.52,29708.48
sales443,22-03-2021,r015,UA,6,1589.68,10,1582.68,26,1580.68,66462.56
sales443,22-03-2021,r008,AA,1,124.08,20,117.08,45,115.08,7644.28
sales443,22-03-2021,r015,UA,16,1589.68,31,1582.68,25,1580.68,114014.96
sales444,23-03-2021,r013,UA,21,108.08,23,101.08,29,99.08,7467.84
sales444,23-03-2021,r011,WN,1,176.4,26,169.4,10,167.4,6254.8
sales444,23-03-2021,r005,WN,7,162.8,19,155.8,125,153.8,23324.8
sales444,23-03-2021,r016,WN,1,1906.16,28,1899.16,44,1897.16,138557.68
sales445,24-03-2021,r015,UA,11,1589.68,13,1582.68,19,1580.68,68094.24
sales445,24-03-2021,r012,WN,1,780.24,48,773.24,23,771.24,55634.28
sales445,24-03-2021,r015,AA,7,1589.68,42,1582.68,36,1580.68,134504.8
sales445,24-03-2021,r010,G4,1,613.52,39,606.52,9,604.52,29708.48
sales446,25-03-2021,r022,WN,2,642.96,7,635.96,32,633.96,26024.36
sales446,25-03-2021,r023,UA,20,162.8,16,155.8,16,153.8,8209.6
sales446,25-03-2021,r009,WN,2,242,39,235,13,233,12678
sales446,25-03-2021,r014,WN,1,302.32,38,295.32,13,293.32,15337.64
sales447,26-03-2021,r015,UA,3,1589.68,45,1582.68,22,1580.68,110764.6
sales447,26-03-2021,r022,G4,1,642.96,8,635.96,39,633.96,30455.08
sales447,26-03-2021,r013,WN,2,108.08,40,101.08,24,99.08,6637.28
sales447,26-03-2021,r017,AA,1,1678.48,26,1671.48,40,1669.48,111916.16
sales448,27-03-2021,r002,WN,1,900.72,5,893.72,10,891.72,14286.52
sales448,27-03-2021,r007,WN,2,58.8,49,51.8,23,49.8,3801.2
sales448,27-03-2021,r021,UA,1,590.16,25,583.16,19,581.16,26211.2
sales448,27-03-2021,r021,WN,1,900.72,15,893.72,31,891.72,41949.84
sales449,28-03-2021,r023,G4,1,590.16,21,583.16,25,581.16,27365.52
sales449,28-03-2021,r006,WN,1,1534,42,1527,16,1525,90068
sales449,28-03-2021,r019,AA,1,368.56,46,361.56,40,359.56,31382.72
sales449,28-03-2021,r009,G4,1,242,40,235,20,233,14302
sales450,29-03-2021,r008,WN,1,124.08,5,117.08,30,115.08,4161.88
sales450,29-03-2021,r011,G4,1,176.4,51,169.4,43,167.4,16014
sales450,29-03-2021,r021,UA,21,590.16,12,583.16,40,581.16,42637.68
sales450,29-03-2021,r003,UA,11,162.8,30,155.8,17,153.8,9079.4
sales451,30-03-2021,r016,WN,1,1906.16,28,1899.16,44,1897.16,138557.68
sales451,30-03-2021,r012,G4,1,780.24,34,773.24,26,771.24,47122.64
sales451,30-03-2021,r011,WN,1,176.4,26,169.4,10,167.4,6254.8
sales451,30-03-2021,r019,G4,1,1007.6,11,1000.6,42,998.6,53955.4
sales452,31-03-2021,r023,UA,20,162.8,16,155.8,16,153.8,8209.6
sales452,31-03-2021,r021,WN,1,900.72,21,893.72,16,891.72,33936.36
sales452,31-03-2021,r002,WN,1,900.72,50,893.72,25,891.72,67879.72
sales452,31-03-2021,r019,G4,1,1007.6,11,1000.6,42,998.6,53955.4
sales453,01-04-2021,r022,UA,21,932,8,925,43,923,66661
sales453,01-04-2021,r024,WN,1,631.28,9,624.28,35,622.28,28029.6
sales453,01-04-2021,r002,AA,8,187.44,20,180.44,127,178.44,27770.2
sales453,01-04-2021,r004,WN,1,932,46,925,41,923,81325
sales454,02-04-2021,r022,AA,4,187.44,16,180.44,20,178.44,7205.6
sales454,02-04-2021,r010,G4,1,613.52,15,606.52,26,604.52,25428.84
sales454,02-04-2021,r024,UA,3,1534,22,1527,16,1525,62596
sales454,02-04-2021,r013,AA,3,108.08,46,101.08,19,99.08,6856.44
sales455,03-04-2021,r015,AA,7,1589.68,48,1582.68,22,1580.68,121871.36
sales455,03-04-2021,r016,WN,1,1906.16,10,1899.16,45,1897.16,106269.96
sales455,03-04-2021,r010,AA,2,613.52,28,606.52,32,604.52,37554.24
sales455,03-04-2021,r013,WN,1,108.08,28,101.08,13,99.08,4226.36
sales456,04-04-2021,r021,UA,4,590.16,31,583.16,37,581.16,41941.52
sales456,04-04-2021,r015,UA,27,1589.68,18,1582.68,46,1580.68,144120.88
sales456,04-04-2021,r016,WN,1,1906.16,10,1899.16,45,1897.16,106269.96
sales456,04-04-2021,r010,G4,1,613.52,41,606.52,43,604.52,51475.2
sales457,05-04-2021,r004,UA,7,1687.92,20,1680.92,126,1678.92,256977.76
sales457,05-04-2021,r020,AA,3,642.96,26,635.96,30,633.96,37482.64
sales457,05-04-2021,r014,G4,1,302.32,24,295.32,16,293.32,12083.12
sales457,05-04-2021,r008,AA,6,124.08,26,117.08,31,115.08,7356.04
sales458,06-04-2021,r021,WN,1,900.72,11,893.72,45,891.72,50859.04
sales458,06-04-2021,r017,WN,1,1678.48,14,1671.48,19,1669.48,56799.32
sales458,06-04-2021,r024,UA,27,1534,23,1527,23,1525,111614
sales458,06-04-2021,r001,AA,1,932,34,925,7,923,38843
sales459,07-04-2021,r018,G4,1,469.52,23,462.52,34,460.52,26765.16
sales459,07-04-2021,r018,AA,7,469.52,18,462.52,43,460.52,31414.36
sales459,07-04-2021,r021,AA,1,631.28,39,624.28,23,622.28,39290.64
sales459,07-04-2021,r002,G4,1,642.96,7,635.96,18,633.96,16505.96
sales460,08-04-2021,r003,UA,23,162.8,25,155.8,31,153.8,12407.2
sales460,08-04-2021,r003,WN,1,590.16,42,583.16,26,581.16,40193.04
sales460,08-04-2021,r016,G4,1,1906.16,41,1899.16,21,1897.16,119612.08
sales460,08-04-2021,r024,WN,1,631.28,18,624.28,13,622.28,19957.96
sales461,09-04-2021,r017,WN,1,1678.48,32,1671.48,17,1669.48,83547
sales461,09-04-2021,r020,G4,1,368.56,18,361.56,10,359.56,10472.24
sales461,09-04-2021,r017,WN,1,1678.48,11,1671.48,27,1669.48,65140.72
sales461,09-04-2021,r011,WN,1,176.4,29,169.4,43,167.4,12287.2
sales462,10-04-2021,r023,UA,11,162.8,2,155.8,30,153.8,6716.4
sales462,10-04-2021,r015,UA,8,1589.68,32,1582.68,32,1580.68,113944.96
sales462,10-04-2021,r001,WN,3,1007.6,4,1000.6,29,998.6,35984.6
sales462,10-04-2021,r005,UA,4,1534,36,1527,11,1525,77883
sales463,11-04-2021,r003,G4,1,631.28,16,624.28,18,622.28,21820.8
sales463,11-04-2021,r003,AA,7,162.8,3,155.8,7,153.8,2683.6
sales463,11-04-2021,r016,UA,2,1906.16,38,1899.16,32,1897.16,136689.52
sales463,11-04-2021,r017,G4,1,1678.48,45,1671.48,37,1669.48,138665.84
sales464,12-04-2021,r023,AA,2,1687.92,29,1680.92,13,1678.92,73948.48
sales464,12-04-2021,r024,UA,27,1534,23,1527,23,1525,111614
sales464,12-04-2021,r013,UA,26,108.08,41,101.08,35,99.08,10422.16
sales464,12-04-2021,r011,WN,1,176.4,50,169.4,34,167.4,14338
sales465,13-04-2021,r015,G4,1,1589.68,37,1582.68,7,1580.68,71213.6
sales465,13-04-2021,r015,G4,1,1589.68,4,1582.68,6,1580.68,17404.48
sales465,13-04-2021,r021,WN,2,900.72,27,893.72,41,891.72,62492.4
sales465,13-04-2021,r017,G4,1,1678.48,48,1671.48,28,1669.48,128654.96
sales466,14-04-2021,r013,WN,2,108.08,43,101.08,17,99.08,6246.96
sales466,14-04-2021,r015,G4,1,1589.68,37,1582.68,7,1580.68,71213.6
sales466,14-04-2021,r024,AA,2,677.04,3,670.04,17,668.04,14720.88
sales466,14-04-2021,r011,UA,7,176.4,20,169.4,125,167.4,25547.8
sales467,15-04-2021,r006,WN,1,1534,30,1527,46,1525,117494
sales467,15-04-2021,r017,G4,1,1678.48,24,1671.48,45,1669.48,116920.6
sales467,15-04-2021,r020,WN,1,368.56,32,361.56,7,359.56,14455.4
sales467,15-04-2021,r010,AA,7,613.52,34,606.52,18,604.52,35797.68
sales468,16-04-2021,r017,UA,1,1678.48,3,1671.48,9,1669.48,21718.24
sales468,16-04-2021,r023,UA,14,162.8,18,155.8,34,153.8,10312.8
sales468,16-04-2021,r014,G4,1,302.32,19,295.32,30,293.32,14713
sales468,16-04-2021,r022,WN,1,642.96,28,635.96,23,633.96,33030.92
sales469,17-04-2021,r022,WN,1,642.96,4,635.96,39,633.96,27911.24
sales469,17-04-2021,r014,WN,1,302.32,11,295.32,37,293.32,14403.68
sales469,17-04-2021,r018,G4,1,469.52,23,462.52,34,460.52,26765.16
sales469,17-04-2021,r022,G4,1,642.96,35,635.96,15,633.96,32410.96
sales470,18-04-2021,r019,WN,7,1007.6,19,1000.6,125,998.6,150889.6
sales470,18-04-2021,r003,AA,7,162.8,3,155.8,7,153.8,2683.6
sales470,18-04-2021,r009,G4,1,242,10,235,12,233,5388
sales470,18-04-2021,r003,WN,1,590.16,29,583.16,22,581.16,30287.32
sales471,19-04-2021,r010,WN,1,613.52,46,606.52,20,604.52,40603.84
sales471,19-04-2021,r024,WN,1,631.28,9,624.28,35,622.28,28029.6
sales471,19-04-2021,r024,AA,4,677.04,30,670.04,34,668.04,45522.72
sales471,19-04-2021,r003,WN,1,590.16,30,583.16,15,581.16,26802.36
sales472,20-04-2021,r016,WN,1,1906.16,10,1899.16,45,1897.16,106269.96
sales472,20-04-2021,r015,AA,1,1589.68,36,1582.68,9,1580.68,72792.28
sales472,20-04-2021,r023,WN,1,590.16,1,583.16,35,581.16,21513.92
sales472,20-04-2021,r003,WN,1,590.16,5,583.16,39,581.16,26171.2
sales473,21-04-2021,r015,AA,3,1589.68,15,1582.68,19,1580.68,58542.16
sales473,21-04-2021,r008,WN,1,124.08,26,117.08,21,115.08,5584.84
sales473,21-04-2021,r010,WN,1,613.52,34,606.52,9,604.52,26675.88
sales473,21-04-2021,r008,AA,2,124.08,11,117.08,25,115.08,4413.04
sales474,22-04-2021,r011,WN,1,176.4,13,169.4,6,167.4,3383
sales474,22-04-2021,r010,UA,3,613.52,44,606.52,38,604.52,51499.2
sales474,22-04-2021,r018,G4,1,469.52,28,462.52,20,460.52,22630.48
sales474,22-04-2021,r023,UA,7,162.8,26,155.8,13,153.8,7189.8
sales475,23-04-2021,r006,WN,1,1534,9,1527,14,1525,36627
sales475,23-04-2021,r008,G4,1,124.08,1,117.08,12,115.08,1622.12
sales475,23-04-2021,r002,UA,25,187.44,12,180.44,6,178.44,7921.92
sales475,23-04-2021,r009,G4,1,242,34,235,36,233,16620
sales476,24-04-2021,r017,UA,25,1678.48,27,1671.48,33,1669.48,142184.8
sales476,24-04-2021,r019,WN,1,1007.6,45,1000.6,6,998.6,52026.2
sales476,24-04-2021,r012,WN,1,780.24,3,773.24,8,771.24,9269.88
sales476,24-04-2021,r006,WN,1,1534,30,1527,46,1525,117494
sales477,25-04-2021,r021,AA,5,631.28,30,624.28,44,622.28,49265.12
sales477,25-04-2021,r014,WN,1,302.32,47,295.32,31,293.32,23275.28
sales477,25-04-2021,r010,AA,1,613.52,10,606.52,35,604.52,27836.92
sales477,25-04-2021,r024,G4,1,932,22,925,14,923,34204
sales478,26-04-2021,r015,UA,3,1589.68,45,1582.68,22,1580.68,110764.6
sales478,26-04-2021,r001,UA,4,631.28,8,624.28,24,622.28,22454.08
sales478,26-04-2021,r017,WN,1,1678.48,20,1671.48,45,1669.48,110234.68
sales478,26-04-2021,r009,G4,1,242,34,235,36,233,16620
sales479,27-04-2021,r024,G4,1,932,49,925,29,923,73024
sales479,27-04-2021,r014,WN,1,302.32,11,295.32,37,293.32,14403.68
sales479,27-04-2021,r013,UA,13,108.08,4,101.08,32,99.08,4979.92
sales479,27-04-2021,r011,AA,3,176.4,38,169.4,32,167.4,12323.2
sales480,28-04-2021,r007,G4,1,58.8,2,51.8,23,49.8,1307.8
sales480,28-04-2021,r021,WN,1,900.72,48,893.72,32,891.72,72334.32
sales480,28-04-2021,r005,UA,14,1534,10,1527,10,1525,51996
sales480,28-04-2021,r001,AA,1,932,13,925,17,923,28648
sales481,29-04-2021,r007,G4,1,58.8,2,51.8,23,49.8,1307.8
sales481,29-04-2021,r004,WN,1,932,16,925,32,923,45268
sales481,29-04-2021,r022,G4,1,642.96,32,635.96,24,633.96,36208.72
sales481,29-04-2021,r019,WN,1,1007.6,1,1000.6,17,998.6,18984.4
sales482,30-04-2021,r015,AA,7,1589.68,48,1582.68,22,1580.68,121871.36
sales482,30-04-2021,r007,WN,1,58.8,13,51.8,29,49.8,2176.4
sales482,30-04-2021,r003,WN,1,590.16,42,583.16,26,581.16,40193.04
sales482,30-04-2021,r003,UA,3,162.8,19,155.8,13,153.8,5448
sales483,01-05-2021,r021,WN,1,900.72,48,893.72,32,891.72,72334.32
sales483,01-05-2021,r001,G4,1,368.56,32,361.56,12,359.56,16253.2
sales483,01-05-2021,r008,AA,1,124.08,20,117.08,45,115.08,7644.28
sales483,01-05-2021,r021,G4,1,900.72,49,893.72,41,891.72,81253.52
sales484,02-05-2021,r009,UA,5,242,24,235,11,233,9413
sales484,02-05-2021,r012,AA,8,780.24,48,773.24,32,771.24,68037.12
sales484,02-05-2021,r013,WN,2,108.08,40,101.08,24,99.08,6637.28
sales484,02-05-2021,r001,G4,1,368.56,26,361.56,28,359.56,19836.8
sales485,03-05-2021,r012,AA,6,780.24,15,773.24,29,771.24,38646
sales485,03-05-2021,r004,WN,1,932,13,925,39,923,48954
sales485,03-05-2021,r003,G4,1,631.28,22,624.28,43,622.28,41123.48
sales485,03-05-2021,r018,G4,1,469.52,23,462.52,34,460.52,26765.16
sales486,04-05-2021,r011,G4,1,176.4,3,169.4,34,167.4,6376.2
sales486,04-05-2021,r012,AA,6,780.24,18,773.24,22,771.24,35567.04
sales486,04-05-2021,r021,WN,1,900.72,15,893.72,31,891.72,41949.84
sales486,04-05-2021,r017,UA,17,1678.48,8,1671.48,36,1669.48,102007.28
sales487,05-05-2021,r007,AA,3,58.8,7,51.8,11,49.8,1086.8
sales487,05-05-2021,r008,G4,1,124.08,6,117.08,37,115.08,5084.52
sales487,05-05-2021,r015,AA,7,1589.68,48,1582.68,22,1580.68,121871.36
sales487,05-05-2021,r017,WN,1,1678.48,32,1671.48,17,1669.48,83547
sales488,06-05-2021,r017,AA,7,1678.48,50,1671.48,23,1669.48,133721.4
sales488,06-05-2021,r007,WN,1,58.8,33,51.8,26,49.8,3063
sales488,06-05-2021,r007,WN,1,58.8,33,51.8,26,49.8,3063
sales488,06-05-2021,r009,WN,2,242,39,235,13,233,12678
sales489,07-05-2021,r008,WN,1,124.08,20,117.08,36,115.08,6608.56
sales489,07-05-2021,r009,G4,1,242,40,235,20,233,14302
sales489,07-05-2021,r008,G4,8,124.08,20,117.08,128,115.08,18064.48
sales489,07-05-2021,r022,AA,4,187.44,13,180.44,27,178.44,7913.36
sales490,08-05-2021,r001,WN,1,1007.6,15,1000.6,8,998.6,24005.4
sales490,08-05-2021,r001,WN,1,1007.6,46,1000.6,11,998.6,58019.8
sales490,08-05-2021,r012,G4,1,780.24,5,773.24,16,771.24,16986.28
sales490,08-05-2021,r007,UA,3,58.8,5,51.8,11,49.8,983.2
sales491,09-05-2021,r001,WN,8,1007.6,19,1000.6,125,998.6,151897.2
sales491,09-05-2021,r008,G4,1,124.08,33,117.08,13,115.08,5483.76
sales491,09-05-2021,r022,G4,1,642.96,32,635.96,24,633.96,36208.72
sales491,09-05-2021,r015,AA,3,1589.68,15,1582.68,19,1580.68,58542.16
sales492,10-05-2021,r007,UA,2,58.8,29,51.8,35,49.8,3362.8
sales492,10-05-2021,r009,WN,1,242,47,235,8,233,13151
sales492,10-05-2021,r003,UA,22,162.8,49,155.8,14,153.8,13369
sales492,10-05-2021,r005,WN,1,162.8,29,155.8,24,153.8,8372.2
sales493,11-05-2021,r014,WN,1,302.32,23,295.32,7,293.32,9147.92
sales493,11-05-2021,r013,AA,5,108.08,1,101.08,46,99.08,5199.16
sales493,11-05-2021,r005,WN,1,162.8,44,155.8,29,153.8,11478.2
sales493,11-05-2021,r006,WN,1,1534,42,1527,16,1525,90068
sales494,12-05-2021,r019,WN,1,1007.6,1,1000.6,17,998.6,18984.4
sales494,12-05-2021,r015,UA,6,1589.68,10,1582.68,26,1580.68,66462.56
sales494,12-05-2021,r009,WN,2,242,36,235,20,233,13604
sales494,12-05-2021,r020,AA,8,642.96,5,635.96,40,633.96,33681.88
