CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,ChurnProbability,ChurnPredicted,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Tenure_12-24,TenureGroup_Tenure_24-48,TenureGroup_Tenure_48-60,TenureGroup_Tenure_gt_60,Subset_Train,Tenure,MonthlyCharges,TotalCharges
8894-JVDCV,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.201781407332155,1.6736090226470786,2.13675628020295
9351-HXDMR,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,1.5353893513215129,2.6250024967881047
5343-SGUBI,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.7947758456149435,0.5128968429613021,0.8864465156165201
9710-NJERN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0.26566861538256853,-1.4871251481471885,-0.6441617248539737
4957-SREEC,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,-1.4804639591676432,-0.36547251273235865
0264-CNITK,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1.5680864128776455,-1.4887904453920748,-0.39567376416461725
4749-OJKQU,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,0.3613547936766455,-0.8750359629926919
6647-ZEDXT,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.10063639016292192,1.5204016761175358,0.458536667768658
5893-PYOLZ,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.9575780703018282,0.5661863547976647,0.9908723025030955
3528-HFRIQ,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1.5680864128776455,-0.41633901968527404,0.6516483192625157
2495-TTHBQ,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.4787986619227569,-0.9709745368855308
1143-NMNQJ,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.6960795398987991,-0.9334764867495658
2075-RMJIK,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.118150294455951,-0.5129262598886815,-0.905810376860891
1602-IJQQE,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,0.35136301020732713,-0.8592739960043234
0537-QYZZN,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.34483972719324885,0.5012397622470974,-0.18926915309875084
8167-GJLRN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-1.1457392129454895,-0.9721208617574121
4118-CEVPF,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.10286639069568387,1.53205875683174,0.6830620296938795
0594-UFTUL,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,-0.7925458450821816,-1.4971169316165065,-0.8972349850308556
6990-YNRIO,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.3238830758473186,1.460450975301628,2.0505614677211024
6651-AZVTJ,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.6726741770997801,1.1656933629567459,1.1398945358476706
5133-POWUA,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-0.6328276615204979,-0.9881473652546763
7156-MHUGY,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7925458450821816,0.8559480754078874,-0.47876027266694016
6695-FRVEC,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.405284188190761,-0.14656086601368742,0.7348230066011371
1608-GMEWB,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.5098719524128954,0.9691882880601584,0.8435254670481933
5986-WWXDV,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.26566861538256853,-1.5137699040653698,-0.6647955725478379
4940-KHCWD,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1.1203802949887127,-0.9026058151920842,0.0007341944155822998
4003-FUSHP,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.5483425080518547,-0.10825902938130172,-0.5263547995590907
7881-INRLC,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.5098719524128954,1.2006646050993588,1.081498101508946
1810-MVMAI,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.10063639016292192,0.09324193724994494,-0.1264637769450978
3413-BMNZE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.2809525191428355,-0.6511459312142475,-0.9883898570544974
5906-CVLHP,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.5098719524128954,-0.3547230216244795,0.014446003460009339
1565-RHDJD,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.158850850627672,0.6411247308175498,-0.8612800645301157
5149-TGWDZ,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.4669413957084123,1.3238966012209479,-0.021001888732013887
6682-QJDGB,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.30636917155428967,-0.31808648223698005,-0.06517948571759515
2057-BOYKM,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,1.0591143392840203,2.0018647053752194
0334-ZFJSR,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.916877514130107,0.041617722658468595,0.518079426979264
1493-AMTIE,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.2809525191428355,-1.485459850902302,-0.9994342563008928
8161-QYMTT,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0367491821125085,0.9758494770397035,-0.6991412292861291
1449-XQEMT,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.199551406799393,-1.498782228861393,-0.9827023221132399
5955-ERIHD,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.5890430642235758,0.9958330439783397,-0.2641329851162326
7473-ZBDSN,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.7518452889104604,-1.5320881737591197,-0.8956698106865562
5702-KVQRD,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.5680864128776455,0.5911658134709598,1.5632411289170818
9938-PRCVK,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.3470697277260108,-1.5021128233511654,-0.6537511733014427
3410-MHHUM,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.4691713962411743,0.9858412605090219,0.8854545037081611
6844-DZKRF,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.2402519629711144,-0.48628150397049996,-0.9601726294389565
6218-KNUBD,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0774497382842296,-0.17820151366652767,-0.8506765594652134
1183-CANVH,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.38554028336497004,-0.15988324397277806,-0.4143897221689876
9944-HKVVB,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,1.0091554219374301,-0.8728094473761531
2229-DPMBI,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.9960486259407874,-1.508774012330711,-0.9368493272379861
8857-CUPFQ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.2424819635038762,-1.5171004985551426,-0.462667635042452
4115-UMJFQ,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1.4866853005342033,-0.9675524077426514,0.09047820505844704
0365-BZUWY,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.629743620395297,1.2572847114254944,-0.240082207515799
0259-GBZSH,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.6944142426539129,-0.9283180248260999
3551-GAEGL,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.06216583452396272,-1.1457392129454895,-0.5944949953088069
4747-LCAQL,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,-0.3041391710215277,0.4729297090840299,-0.1697595855676933
8663-UPDGF,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.2634386148498065,0.15652323255562592,-0.2147087473708869
3518-FSTWG,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,1.4904263257095816,2.483850224583177
6818-WOBHJ,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.445984744362482,0.8259727249999331,1.693282867748391
3938-YFPXD,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,0.6494512170419815,1.6357461770635773
7182-OVLBJ,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.201781407332155,1.2106563885686774,1.9184695709458515
3865-ZYKAD,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1.4866853005342033,0.6694347839806178,1.542519102386919
7643-RCHXS,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1.2424819635038762,-1.5137699040653698,-0.45111620748734005
6366-ZGQGL,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.2809525191428355,-1.3322525043727593,-0.9974061430660256
2511-ALLCS,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.10286639069568387,-1.3489054768216227,-0.6461016592525423
8902-ZEOVF,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.5912730647563378,-1.4904557426369613,-0.5888074603675495
7273-TEFQD,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-0.7877003052949271,-0.9500541079736963
8565-HBFNN,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.4866853005342033,1.412157355199924,2.217726496634107
9795-VOWON,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.0367491821125085,-1.3472401795767361,-0.9418314314888551
0440-MOGPM,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.3470697277260108,0.5245539236755062,0.430694200207386
1730-ZMAME,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.019235277819479597,0.4895826815328933,0.1666426749113327
8620-RJPZN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-1.4688068784534387,-0.9992138092101464
1319-YLZJG,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.8332464012539027,0.6594430005112994,-0.5851259939520843
7879-CGSFV,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.916877514130107,1.2023299023442455,1.4395262215901952
7980-MHFLQ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.6087869690493668,-1.3289219098829865,-0.18862985653558623
6941-KXRRV,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.631973620928059,-0.19485448611539102,0.22162217934348796
5248-KWLAR,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.5680864128776455,0.8509521836732282,1.780425602720448
2955-BJZHG,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.629743620395297,0.5345457071448242,-0.39071370462282295
5373-SFODM,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.14356694686740504,0.681091864694822,0.3728709283046019
2073-QBVBI,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.3470697277260108,-0.9775441912119693,-0.39476993109255687
1492-QGCLU,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.8354764017866647,0.6960795398987991,1.026871312421985
1022-RKXDR,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.3470697277260108,-1.3305872071278728,-0.5840898926255762
8963-JLGJT,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.199551406799393,-0.2964376180534577,-0.938877440472853
8229-TNIQA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-0.6494806339693612,-0.9215062097220358
6654-QGBZZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.4954516343716202,-0.9995665245553405
5834-ASPWA,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,0.3546936046971001,-0.9750748527734141
7951-VRDVK,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.14356694686740504,0.7010754316334579,0.31590740005572887
7614-QVWQL,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.6726741770997801,-0.43299199213413736,0.1120820199515955
9531-NSBMR,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.14356694686740504,-1.5171004985551426,-0.7086204541882248
6252-DFGTK,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.1842675030391262,0.10989490969880832,0.08474658069904031
5117-IFGPS,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.14133694633464308,0.6494512170419815,0.031177937647661993
0603-TPMIB,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1.0796797388169916,-1.3106036401892367,-0.33198659964797855
3197-NNYNB,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.3238830758473186,1.3422148709146975,1.9156037587661483
3776-EKTKM,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-0.9442382463142426,-0.9922697258516343
8782-LKFPK,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.4691713962411743,0.8526174809181148,0.783012740638303
3704-IEAXF,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,-0.3713759940733429,0.6600032640018046
1803-BGNBD,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.8332464012539027,-0.3497271298898205,-0.7197750769799933
6022-KOUQO,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.2402519629711144,-1.1907022385574206,-0.9886103041452438
4415-WNGVR,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8332464012539027,0.47959089806357535,-0.5922023455650443
2823-LKABH,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5890430642235758,1.0074901246925438,-0.2679026303679963
6258-PVZWJ,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.445984744362482,0.8659398588772053,1.7705495730550087
5899-OUVKV,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.059935833991200754,0.9891718549987943,0.30517162673637843
7516-GMHUV,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.7133747332715012,1.3405495736698112,1.268128608534859
3546-GHEAE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-1.0367491821125085,-1.510439309575597,-0.935438465857209
0621-HJWXJ,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.2424819635038762,0.557859868573233,1.2089385646694473
3842-QTGDL,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.6704441765670182,0.5312151126550517,-0.4257868367605772
0848-SOMKO,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.5273858567059244,-0.5462322047864082,0.5095701692764526
7459-IMVYU,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.22496805921084734,0.17151090775960307,0.1633580132592112
5312-IRCFR,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.2831825196755975,0.9342170459175451,1.6285375571961693
6152-ONASV,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1.445984744362482,-0.21816864754379986,0.7445226785939792
0541-FITGH,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2402519629711144,-0.08827546244266563,-0.9584751868402092
6176-YJWAS,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,1.1040773648959517,2.128291111918287
8779-QRDMV,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-0.8376592226415172,-0.9908588644708571
1506-YJTYT,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5098719524128954,0.30140409286073705,0.4779139670452676
3462-BJQQA,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0774497382842296,0.8309686167345923,-0.7646801493650376
2900-PHPLN,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,-1.5071087150858247,-0.363730980715462
9572-WUKSB,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-1.1623921853943529,-0.9676678305243346
2550-AEVRU,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.9982786264735494,-0.3780371830528881,0.33770961733054905
4385-ZKVNW,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.4691713962411743,-0.32974356295118445,0.11554303927631415
6627-CFOSN,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1.0796797388169916,1.1540362822425418,1.4711162896941559
3292-PBZEJ,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.8739469574256239,1.5520423237703764,-0.48674045735196036
3078-ZKNTS,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,-0.7925458450821816,-1.500447526106279,-0.8995717241927677
3808-HFKDE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.5076419518801335,-0.6811212816222014,-0.5995652783959744
2223-GDSHL,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.5680864128776455,1.7069149675448054,2.649979152169673
8844-TONUD,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,-0.7925458450821816,1.060779636528907,-0.49564651981811547
0487-VVUVK,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,-0.3041391710215277,-1.5204310930449152,-0.7977692576860742
7808-DVWEP,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.199551406799393,-1.4921210398818474,-0.9864499226559289
3671-SHRSP,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,0.5262192209203925,-0.8676289407436124
5027-XWQHA,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0774497382842296,-0.6677989036631108,-0.8888800402915666
0103-CSITQ,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.9982786264735494,1.485430433974923,1.7484387298531432
6388-TABGU,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1.201781407332155,-0.28811113182902603,0.5294765415708534
5590-BYNII,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.4262408395366912,1.1973340106095864,-0.08466700853957795
0668-OGMHD,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.4669413957084123,-1.2090205082511702,-0.7308635656445379
