CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TenureGroup,ChurnProbability,ChurnPredicted,Subset,Churn
0106-GHRQR,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,Tenure_12-24,0.0,No,Train,No
6250-CGGUN,Male,No,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,84.4,4484.05,Tenure_48-60,0.0,No,Train,No
7711-GQBZC,Female,No,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.7,1810.55,Tenure_gt_60,0.0,No,Train,No
8314-HTWVE,Female,No,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,144.15,Tenure_0-12,0.0,No,Train,No
8095-WANWK,Female,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,Tenure_0-12,0.0,No,Train,No
4872-VXRIL,Male,No,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,Tenure_48-60,0.0,No,Train,No
6921-OZMFH,Male,No,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.7,259.4,Tenure_0-12,0.0,No,Train,No
9625-RZFUK,Male,No,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,1275.85,Tenure_gt_60,0.0,No,Train,No
6872-HXFNF,Female,No,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,Tenure_gt_60,0.0,No,Train,No
8486-AYEQH,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,Tenure_24-48,0.0,No,Train,No
3908-BLSYF,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,Tenure_0-12,1.0,Yes,Train,Yes
1448-CYWKC,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,Tenure_48-60,0.0,No,Train,No
4854-CIDCF,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,Tenure_0-12,0.0,No,Train,No
9840-EFJQB,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,Tenure_0-12,0.0,No,Train,No
6368-TZZDT,Male,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,96.85,Tenure_0-12,0.0,No,Train,No
9987-LUTYD,Female,No,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,Tenure_12-24,0.0,No,Train,No
5575-GNVDE,Male,No,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.95,1889.5,Tenure_24-48,0.0,No,Train,No
0690-SRQID,Male,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.65,67.55,Tenure_0-12,0.0,No,Train,No
7649-SIJJF,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,Tenure_gt_60,0.0,No,Train,No
0516-UXRMT,Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,Tenure_gt_60,0.0,No,Train,No
7285-KLOTR,Female,No,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.85,876.75,Tenure_0-12,0.0,No,Train,No
5404-GGUKR,Male,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,Tenure_0-12,0.0,No,Train,No
3694-GLTJM,Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.65,92.05,Tenure_0-12,0.0,No,Train,No
9507-HSMMZ,Male,No,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.0,1149.65,Tenure_48-60,0.0,No,Train,No
4026-SKKHW,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,Tenure_0-12,0.0,No,Train,No
7242-QZLXF,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Tenure_0-12,1.0,Yes,Train,Yes
6719-OXYBR,Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,Tenure_12-24,0.0,No,Train,No
8218-FFJDS,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,Tenure_gt_60,0.0,No,Train,No
9239-GZHZE,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,Tenure_gt_60,0.0,No,Train,No
9577-WJVCQ,Female,No,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,3687.75,Tenure_gt_60,0.0,No,Train,No
5376-DEQCP,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Tenure_0-12,1.0,Yes,Train,Yes
8200-LGKSR,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,Tenure_gt_60,0.0,No,Train,No
2501-XWWTZ,Male,No,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,Tenure_0-12,0.0,No,Train,No
2706-QZIHY,Female,No,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.2,387.9,Tenure_12-24,0.0,No,Train,No
5804-JMYIO,Female,No,Yes,Yes,39,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,757.95,Tenure_24-48,0.0,No,Train,No
2878-RMWXY,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,Tenure_gt_60,0.0,No,Train,No
1038-RQOST,Male,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.6,414.95,Tenure_12-24,0.0,No,Train,No
5651-CRHKQ,Female,No,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,Tenure_24-48,0.0,No,Train,No
4933-IKULF,Female,Yes,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,330.6,Tenure_12-24,0.0,No,Train,No
5140-FOMCQ,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,Tenure_48-60,0.0,No,Train,No
8806-EAGWC,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,Tenure_0-12,1.0,Yes,Train,Yes
1345-ZUKID,Male,No,No,No,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.35,324.8,Tenure_12-24,0.0,No,Train,No
1550-EENBN,Female,No,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,Tenure_24-48,0.0,No,Train,No
9578-FOMUK,Male,No,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,324.15,Tenure_12-24,0.0,No,Train,No
8914-RBTSB,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,Tenure_24-48,1.0,Yes,Train,Yes
7409-JURKQ,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,Tenure_48-60,0.0,No,Train,No
6202-JVYEU,Male,No,No,No,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.9,164.6,Tenure_0-12,0.0,No,Train,No
5980-NOPLP,Female,No,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,Tenure_24-48,1.0,Yes,Train,Yes
9442-JTWDL,Female,No,No,No,11,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.05,237.7,Tenure_0-12,0.0,No,Train,No
6194-HBGQN,Male,No,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,Tenure_48-60,0.0,No,Train,No
8189-HBVRW,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,4921.2,Tenure_48-60,0.0,No,Train,No
7416-CKTEP,Female,No,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.6,1134.25,Tenure_48-60,0.0,No,Train,No
1251-STYSZ,Female,Yes,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,Tenure_0-12,0.0,No,Train,No
6691-CCIHA,Female,No,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,5150.55,Tenure_gt_60,0.0,No,Train,No
8595-SIZNC,Female,Yes,Yes,No,22,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.6,548.8,Tenure_12-24,0.0,No,Train,No
6906-MPARY,Male,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,Tenure_24-48,0.0,No,Train,No
2144-BFDSO,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,Tenure_48-60,0.0,No,Train,No
9489-JMTTN,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,Tenure_gt_60,0.0,No,Train,No
3552-CTCYF,Male,No,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,Tenure_gt_60,0.0,No,Train,No
6994-ORCWG,Female,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,Tenure_12-24,0.0,No,Train,No
7779-ORAEL,Male,Yes,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,Tenure_24-48,0.0,No,Train,No
4707-YNOQA,Female,No,Yes,Yes,34,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.6,917.15,Tenure_24-48,0.0,No,Train,No
8741-LQOBK,Female,No,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,Tenure_24-48,0.0,No,Train,No
5940-AHUHD,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Tenure_0-12,1.0,Yes,Train,Yes
0778-NELLA,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Tenure_0-12,1.0,Yes,Train,Yes
9121-PHQSR,Male,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,Tenure_12-24,0.0,No,Train,No
2845-AFFTX,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4259.3,Tenure_24-48,1.0,Yes,Train,Yes
7000-WCEVQ,Female,Yes,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Tenure_12-24,1.0,Yes,Train,Yes
5685-IIXLY,Female,No,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Tenure_0-12,1.0,Yes,Train,Yes
4282-MSACW,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,Tenure_gt_60,0.0,No,Train,No
4770-QAZXN,Female,No,No,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.45,232.1,Tenure_12-24,0.0,No,Train,No
4822-NGOCH,Female,No,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,Tenure_12-24,1.0,Yes,Train,Yes
7064-JHXCE,Male,No,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,1263.9,Tenure_gt_60,0.0,No,Train,No
6762-QVYJO,Female,No,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,Tenure_48-60,0.0,No,Train,No
7029-IJEJK,Female,No,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,Tenure_48-60,0.0,No,Train,No
3758-CKOQL,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.0,6152.3,Tenure_48-60,0.0,No,Train,No
8559-CIZFV,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,Tenure_12-24,1.0,Yes,Train,Yes
8752-GHJFU,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,Tenure_gt_60,0.0,No,Train,No
3886-CERTZ,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.25,8109.8,Tenure_gt_60,1.0,Yes,Train,Yes
2604-IJPDU,Female,No,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,Tenure_12-24,0.0,No,Train,No
9081-WWXKP,Female,No,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,873.4,Tenure_24-48,0.0,No,Train,No
9674-EHPPG,Male,No,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,Tenure_24-48,0.0,No,Train,No
8943-URTMR,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,Tenure_0-12,1.0,Yes,Train,Yes
6876-ADESB,Male,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Tenure_0-12,1.0,Yes,Train,Yes
8999-YPYBV,Male,No,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.35,3858.05,Tenure_24-48,0.0,No,Train,No
8623-TMRBY,Male,Yes,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,Tenure_48-60,1.0,Yes,Train,Yes
7394-FKDNK,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Tenure_0-12,1.0,Yes,Train,Yes
6827-IEAUQ,Female,No,Yes,Yes,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,66.15,1874.45,Tenure_24-48,0.0,No,Train,No
8467-WYNSR,Male,No,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,Tenure_12-24,0.0,No,Train,No
9798-DRYDS,Female,No,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,Tenure_12-24,0.0,No,Train,No
7881-EVUAD,Female,No,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,Tenure_0-12,1.0,Yes,Train,Yes
2212-LYASK,Male,No,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,Tenure_24-48,0.0,No,Train,No
4446-BZKHU,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,Tenure_gt_60,1.0,Yes,Train,Yes
3705-PSNGL,Male,No,No,No,45,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.4,930.45,Tenure_24-48,1.0,Yes,Train,Yes
5843-TTHGI,Female,No,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,892.7,Tenure_12-24,0.0,No,Train,No
9885-AIBVB,Male,No,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.8,2440.25,Tenure_24-48,0.0,No,Train,No
4553-DVPZG,Female,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,Tenure_gt_60,0.0,No,Train,No
2717-HVIZY,Female,No,No,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,163.6,Tenure_0-12,0.0,No,Train,No
1120-BMWUB,Female,No,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Tenure_12-24,1.0,Yes,Train,Yes
7694-VLBWQ,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Tenure_gt_60,1.0,Yes,Train,Yes
8608-OZTLB,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,Tenure_24-48,0.0,No,Train,No
6365-MTGZX,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45,Tenure_12-24,1.0,Yes,Train,Yes
1852-XEMDW,Male,No,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,Tenure_12-24,0.0,No,Train,No
6410-LEFEN,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,416.45,Tenure_0-12,1.0,Yes,Train,Yes
2753-JMMCV,Male,No,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,Tenure_gt_60,0.0,No,Train,No
7020-OZKXZ,Female,Yes,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,Tenure_0-12,0.0,No,Train,No
8100-HZZLJ,Female,No,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,Tenure_24-48,0.0,No,Train,No
0641-EVBOJ,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,Tenure_0-12,0.0,No,Train,No
3279-DYZQM,Male,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.45,1378.45,Tenure_gt_60,0.0,No,Train,No
1725-MIMXW,Male,No,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.45,19.45,Tenure_0-12,1.0,Yes,Train,Yes
0422-OHQHQ,Female,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.55,295.95,Tenure_12-24,0.0,No,Train,No
2746-DIJLO,Female,No,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,Tenure_24-48,0.0,No,Train,No
7606-BPHHN,Male,No,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.8,1468.75,Tenure_gt_60,0.0,No,Train,No
1996-DBMUS,Female,Yes,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,Tenure_24-48,0.0,No,Train,No
2446-ZKVAF,Male,No,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,Tenure_12-24,0.0,No,Train,No
2034-GDRCN,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Tenure_0-12,1.0,Yes,Train,Yes
8745-PVESG,Female,No,No,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.1,2258.25,Tenure_48-60,0.0,No,Train,No
4990-ALDGW,Male,No,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.75,1118.8,Tenure_48-60,0.0,No,Train,No
6061-PQHMK,Female,No,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,527.5,Tenure_24-48,0.0,No,Train,No
8246-SHFGA,Male,No,No,No,17,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.1,385.55,Tenure_12-24,0.0,No,Train,No
3251-YMVWZ,Male,No,No,No,53,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.05,1301.9,Tenure_48-60,0.0,No,Train,No
3012-VFFMN,Female,No,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,158.95,Tenure_0-12,0.0,No,Train,No
5937-EORGB,Male,Yes,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,Tenure_12-24,0.0,No,Train,No
2519-FAKOD,Male,No,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Tenure_24-48,1.0,Yes,Train,Yes
8627-ZYGSZ,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9,3650.35,Tenure_24-48,0.0,No,Train,No
8735-IJJEG,Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,Tenure_12-24,0.0,No,Train,No
9127-QRZMH,Male,No,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,Tenure_24-48,0.0,No,Train,No
4701-LKOZD,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,Tenure_gt_60,0.0,No,Train,No
9661-MHUMO,Male,Yes,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Tenure_0-12,1.0,Yes,Train,Yes
6518-LGAOV,Female,No,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Tenure_24-48,1.0,Yes,Train,Yes
5973-EJGDP,Male,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,Tenure_48-60,0.0,No,Train,No
3956-CJUST,Female,Yes,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,Tenure_12-24,0.0,No,Train,No
1768-ZAIFU,Female,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Tenure_0-12,1.0,Yes,Train,Yes
5382-TEMLV,Male,No,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,Tenure_24-48,0.0,No,Train,No
0089-IIQKO,Female,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,Tenure_24-48,0.0,No,Train,No
7268-WNTCP,Male,No,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,1297.35,Tenure_gt_60,0.0,No,Train,No
7010-BRBUU,Male,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.1,1734.65,Tenure_gt_60,0.0,No,Train,No
0106-UGRDO,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,Tenure_gt_60,0.0,No,Train,No
5908-QMGOE,Male,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Tenure_12-24,1.0,Yes,Train,Yes
1205-WNWPJ,Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,Tenure_0-12,1.0,Yes,Train,Yes
0197-PNKNK,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,Tenure_gt_60,0.0,No,Train,No
5287-QWLKY,Male,Yes,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Tenure_gt_60,1.0,Yes,Train,Yes
2058-DCJBE,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6,Tenure_0-12,1.0,Yes,Train,Yes
1229-RCALF,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.15,Tenure_gt_60,0.0,No,Train,No
2761-XECQW,Male,Yes,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.35,371.4,Tenure_0-12,0.0,No,Train,No
